lat,lng,level,observed
54.357548226124,18.587348569743,1,2022-03-22 20:46:00
54.408362814645,18.587239314547,1,2022-03-22 20:48:00
54.418316056985,18.580533612889,2,2022-03-22 20:50:00
54.395046001365,18.590742853146,5,2022-03-22 20:50:00
54.394346048632,18.619702874629,5,2022-03-22 20:50:00
54.330480657841,18.560994092743,5,2022-03-22 20:53:00
54.336611270858,18.625951436325,5,2022-03-22 20:53:00
54.323850229402,18.602570065366,5,2022-03-22 20:56:00
54.380678592093,18.587463703843,2,2022-03-22 20:00:00
54.374013612657,18.521962587158,1,2022-03-22 21:01:00
54.376398129549,18.612730023499,3,2022-03-22 21:05:00
54.348980762425,18.586475380403,5,2022-03-22 21:05:00
54.360781752275,18.593256214454,4,2022-03-22 21:12:00
54.318498757483,18.57788017323,4,2022-03-22 21:17:00
54.377459741501,18.615687270682,3,2022-03-22 21:21:00
54.349453934512,18.549971117219,4,2022-03-22 20:23:00
54.337388182155,18.624111948786,3,2022-03-22 07:35:00
54.349283349294,18.592958058564,5,2022-03-22 21:28:00
54.383028883575,18.615405129951,3,2022-03-22 21:31:00
54.338728379417,18.567022134077,5,2022-03-22 21:36:00
54.316188697251,18.59533709697,3,2022-03-22 21:38:00
54.353305209628,18.602201171737,5,2022-03-22 21:40:00
54.327974161859,18.581850528717,5,2022-03-22 21:41:00
54.324591712059,18.610766803149,4,2022-03-22 21:45:00
54.319231843657,18.550267702604,5,2022-03-22 21:54:00
54.37291447784,18.618777829022,3,2022-03-22 21:59:00
54.328051451602,18.591910094735,4,2022-03-22 22:03:00
54.435819466036,18.560185634172,3,2022-03-22 22:14:00
54.332708176778,18.582402263751,2,2022-03-19 22:14:00
54.314893213939,18.592578302252,4,2022-03-22 22:39:00
54.334164327914,18.553879359155,5,2022-03-22 22:42:00
54.409642989769,18.58917294405,2,2022-03-22 22:44:00
54.39002288615,18.59777004111,5,2022-03-22 20:45:00
54.413522136474,18.593348768523,3,2022-03-22 22:50:00
54.387465554312,18.588615953937,3,2022-03-22 00:00:00
54.411711641006,18.58225357178,1,2022-03-23 00:13:00
54.315571982085,18.595604896545,2,2022-03-23 05:44:00
54.337341182558,18.562455135391,5,2022-03-22 21:30:00
54.333799087981,18.650729602496,3,2022-03-23 06:27:00
54.304944776226,18.594065480979,5,2022-03-22 20:00:00
54.311225961792,18.570449606731,3,2022-03-23 07:38:00
54.303246388357,18.581228288304,3,2022-03-23 07:54:00
54.391336236328,18.568374034212,2,2022-03-22 08:06:00
54.322015552133,18.617667103086,5,2022-03-22 01:00:00
54.308638592224,18.567560140411,5,2022-03-23 09:20:00
54.331319478066,18.566533236712,4,2022-03-23 09:42:00
54.411138439299,18.598651885986,3,2022-03-22 19:51:00
54.268541658624,18.614650210064,5,2022-03-23 11:14:00
54.326305933272,18.559055171957,1,2022-03-23 11:43:00
54.331844604699,18.607339716608,3,2022-03-23 12:14:00
54.321943445663,18.562485400955,1,2022-03-22 21:19:00
54.31982743988,18.551788330078,4,2022-03-23 14:32:00
54.356515105488,18.583189512034,2,2022-03-22 20:43:00
54.335181052848,18.572098438065,1,2022-03-23 15:50:00
54.338833164966,18.621783677856,2,2022-03-23 15:01:00
54.428375161662,18.407915059845,1,2022-03-23 19:47:00
54.313634760621,18.543709937851,2,2022-03-23 19:44:00
54.321845527046,18.552582759707,5,2022-03-23 21:12:00
54.34768797342,18.567572014276,1,2022-03-23 21:43:00
54.321770507694,18.547993496449,5,2022-03-23 21:57:00
54.444203974668,18.391497874822,1,2022-03-23 23:03:00
54.279212418033,18.583574400421,3,2022-03-23 23:04:00
54.317957681799,18.55566849512,1,2022-03-23 23:11:00
54.393818881958,18.59057756906,4,2022-03-23 23:22:00
54.310715588721,18.569868516477,4,2022-03-23 23:38:00
54.306853081884,18.542162896479,3,2022-03-24 06:30:00
54.331107083199,18.564683741914,5,2022-03-24 07:14:00
54.315571982085,18.595604896545,3,2022-03-24 07:18:00
54.389516127199,18.478523817192,2,2022-03-21 14:56:00
54.327521278189,18.562392507592,4,2022-03-24 20:22:00
54.314912739265,18.606310654334,3,2022-03-24 21:23:00
54.310827879479,18.566572666168,3,2022-03-24 18:30:00
54.314804662302,18.592611683958,3,2022-03-24 21:48:00
54.314425446184,18.594502732345,5,2022-03-24 23:11:00
54.326529939582,18.609674798151,1,2022-03-25 01:39:00
54.315847377755,18.630410475038,1,2022-03-25 07:14:00
54.321727876657,18.601517625188,4,2022-03-25 09:35:00
54.51745765562,18.526597444336,1,2022-03-25 11:29:00
54.359362882826,18.700065538073,2,2022-03-25 13:26:00
54.32581410532,18.603966024137,3,2022-03-25 12:00:00
54.353415281164,18.510253226512,5,2021-11-01 15:12:00
54.314896074755,18.595604896545,2,2022-03-25 17:20:00
54.317158072878,18.543873578561,1,2022-03-25 17:56:00
54.384843589636,18.591377735138,1,2022-03-25 12:00:00
54.308787371641,18.585412502289,1,2022-03-25 20:38:00
54.357774270756,18.595431894932,1,2022-03-25 20:41:00
54.42261294862,18.577129840851,1,2022-03-22 19:00:00
54.354013488369,18.657310832359,5,2022-03-26 16:13:00
54.30993989001,18.626500943931,3,2022-03-23 00:00:00
54.302592399933,18.569002842873,5,2022-02-02 19:46:00
54.27584241108,18.606112267938,3,2022-03-26 20:30:00
54.312515677487,18.572734955931,1,2022-03-26 22:03:00
54.282592915399,18.61516184011,5,2022-03-27 07:13:00
54.412631870415,18.594134405267,1,2022-03-27 07:31:00
54.315571982085,18.595604896545,3,2022-03-27 08:14:00
54.344945655582,18.563611346644,2,2022-03-27 09:48:00
54.383878044958,18.588164607678,3,2022-03-27 10:19:00
54.382563064855,18.593482015034,3,2022-03-27 10:23:00
54.348762259942,18.562611077284,3,2022-03-27 10:34:00
54.332948072371,18.541917954534,4,2022-03-27 10:40:00
54.401094306289,18.580466930191,2,2022-03-27 16:09:00
54.315066075388,18.537606075535,1,2022-03-27 16:29:00
54.41036015816,18.589156015441,3,2022-03-27 17:03:00
54.322028228751,18.56821747692,2,2022-03-27 17:49:00
54.323385031917,18.603262817198,5,2022-03-27 19:57:00
54.315349274643,18.596074981769,2,2022-03-28 06:48:00
54.35038045327,18.586673495316,1,2022-03-26 20:00:00
54.37271993285,18.504237480157,3,2022-03-28 10:43:00
54.319546016831,18.540941898148,1,2022-03-28 12:16:00
54.322379198272,18.636278335373,2,2022-03-28 11:00:00
54.319571129755,18.636048622624,3,2022-03-28 16:41:00
54.323654391685,18.604000947325,3,2022-03-28 17:11:00
54.325655245086,18.620030006226,5,2022-03-28 17:16:00
54.327411076304,18.633692264557,3,2022-03-28 17:20:00
54.343576692127,18.581967983828,1,2022-03-29 07:49:00
54.353924861251,18.656592829245,5,2022-03-29 08:28:00
54.321083363052,18.610770657148,5,2022-03-28 11:15:00
54.416365045256,18.594138827091,5,2022-03-29 17:31:00
54.305931772438,18.572955244017,1,2022-01-01 19:30:00
54.334052905372,18.575980991647,5,2022-03-29 21:21:00
54.303670534727,18.614458304087,4,2022-03-23 20:36:00
54.354342059543,18.65702952622,4,2022-03-30 11:23:00
54.316841258369,18.634900107638,1,2022-03-30 13:41:00
54.405778323446,18.590318779368,3,2022-03-31 08:44:00
54.317398283014,18.542443935196,1,2022-03-31 12:30:00
54.378936716826,18.617316894317,2,2022-04-01 11:22:00
54.339943991205,18.646898258492,5,2022-04-01 14:10:00
54.311593649994,18.558596024356,1,2022-04-01 23:16:00
54.293319639545,18.52035512956,1,2022-04-01 23:55:00
54.362472284374,18.622515752061,3,2022-04-02 22:11:00
54.323402086578,18.60296573202,5,2022-04-03 19:14:00
54.331424017943,18.573052570015,5,2022-04-03 19:49:00
54.329105312417,18.563368849109,3,2022-04-03 19:56:00
54.329438148225,18.566701412201,1,2022-04-03 19:56:00
54.327770993979,18.561325652314,5,2022-04-03 19:57:00
54.33062653925,18.570503571883,5,2022-04-03 20:08:00
54.328365908902,18.563665721574,5,2022-04-03 20:15:00
54.46964687259,18.657177505972,5,2022-04-03 20:12:00
54.327551515108,18.559212132313,4,2022-04-03 20:22:00
54.3330303252,18.564185274928,5,2022-04-03 20:15:00
54.348924061181,18.586622273341,5,2022-04-03 22:01:00
54.350570083161,18.587491994991,5,2022-04-03 22:02:00
54.327280677974,18.558776799739,4,2022-04-03 21:07:00
54.338764084856,18.568052123178,5,2022-04-03 22:25:00
54.350135891938,18.580292397478,5,2022-04-03 22:42:00
54.319317119602,18.55509323291,1,2022-04-03 22:47:00
54.333986343661,18.557925419679,5,2022-04-03 22:48:00
54.330882189908,18.55310592019,1,2022-04-03 23:01:00
54.35781187268,18.579684627055,3,2022-04-03 23:24:00
54.357731642837,18.588030338287,4,2022-04-03 23:39:00
54.32608466653,18.568482398987,5,2022-04-04 08:12:00
54.349391827726,18.618145790148,1,2022-04-04 07:00:00
54.321448132736,18.634353821309,3,2022-04-05 08:48:00
54.31611606088,18.606451512982,3,2022-04-05 08:00:00
54.315634057318,18.548871015703,1,2022-04-05 14:12:00
54.315630754639,18.596230683131,3,2022-04-05 18:45:00
54.323753166942,18.603079187873,5,2022-04-05 19:12:00
54.32269336291,18.576804789489,5,2022-04-05 20:54:00
54.34952137716,18.611792689051,4,2022-04-06 06:49:00
54.352163846394,18.598738872756,3,2022-04-06 06:53:00
54.375906373442,18.614432765958,5,2022-04-06 07:08:00
54.330644469731,18.560341345338,5,2022-04-06 07:11:00
54.376096195414,18.614592642439,5,2022-04-06 07:28:00
54.354055358341,18.59430901739,3,2022-04-06 07:41:00
54.364243282175,18.598577626127,4,2022-04-06 07:56:00
54.328301155915,18.557911457506,5,2022-04-06 07:00:00
54.33030150037,18.563117980957,5,2022-04-06 08:00:00
54.360707456509,18.587837219238,4,2022-04-06 08:04:00
54.310295187889,18.508013934274,1,2022-04-06 08:27:00
54.354907034435,18.59479357572,5,2022-04-06 08:42:00
54.348920347333,18.584741942251,5,2022-04-06 08:45:00
54.364901920106,18.629965736315,1,2022-04-06 08:50:00
54.318760575389,18.534990956068,1,2022-04-06 10:21:00
54.318348768288,18.553170625357,1,2022-04-06 14:08:00
54.404421484261,18.570617858688,3,2022-04-06 14:25:00
54.379626536517,18.587664568548,2,2022-04-06 15:00:00
54.316800766191,18.561777671145,5,2022-04-06 16:44:00
54.331301984898,18.572780636155,5,2022-04-06 18:23:00
54.316157339596,18.554256301768,5,2022-04-06 18:26:00
54.350192932655,18.531582142042,1,2022-04-06 20:33:00
54.332518625141,18.545077353482,1,2022-04-06 22:52:00
54.383398466213,18.610745083001,3,2022-04-06 23:10:00
54.361102235681,18.592183020996,5,2022-04-06 08:00:00
54.2968262953,18.591333236801,2,2022-04-07 08:45:00
54.328775489034,18.551904964546,4,2022-04-07 09:02:00
54.377358194254,18.620024914023,2,2022-04-08 00:40:00
54.332093829038,18.569040946625,5,2022-04-08 06:17:00
54.345722181989,18.53322994374,2,2022-04-08 09:44:00
54.349037329783,18.584468465293,5,2022-04-08 21:56:00
54.349680874646,18.584019998943,5,2022-04-09 06:30:00
54.349771066426,18.620549599195,3,2022-04-09 22:36:00
54.322149391012,18.592834003238,1,2022-04-10 00:25:00
54.340322810008,18.623412585068,2,2022-04-10 00:36:00
54.337055904119,18.584471470392,1,2022-04-10 00:36:00
54.323118859749,18.601999282837,4,2022-04-10 00:56:00
54.308216477083,18.557509377221,4,2022-04-10 15:57:00
54.331327428791,18.59511618831,3,2022-04-10 23:06:00
54.33318523909,18.629272536466,3,2022-04-11 07:30:00
54.327244848819,18.584050834276,4,2022-04-11 20:56:00
54.315027098446,18.557784439357,5,2022-04-11 22:42:00
54.315123763157,18.558450583209,5,2022-04-11 22:45:00
54.31477241646,18.592717477726,5,2022-04-11 23:00:00
54.32458961136,18.5957367279,5,2022-04-12 00:38:00
54.315428346996,18.596401926755,4,2022-04-12 07:13:00
54.31544870243,18.596293354631,5,2022-04-12 07:56:00
54.323747333191,18.603210767638,5,2022-04-12 08:44:00
54.316372118862,18.544338250551,3,2022-04-12 14:11:00
54.315741219243,18.606170960125,3,2022-04-13 06:52:00
54.314624052252,18.604671043428,5,2022-04-13 07:03:00
54.321749775407,18.63443527029,4,2022-04-13 07:10:00
54.315231072617,18.603632488191,5,2022-04-13 07:11:00
54.314879574314,18.600585979761,5,2022-04-13 07:13:00
54.323459391324,18.603180681681,5,2022-04-13 07:20:00
54.323211410425,18.608048509802,1,2022-04-13 07:39:00
54.324558318755,18.602317267892,4,2022-04-13 08:28:00
54.314896074755,18.595604896545,3,2022-04-13 07:00:00
54.427211319155,18.478417811862,5,2022-04-13 09:30:00
54.316800112167,18.634793389509,1,2022-04-13 02:35:00
54.34510822395,18.67401558911,1,2022-04-13 07:00:00
54.331270002997,18.60391791316,5,2022-04-13 10:45:00
54.349392255011,18.569257827961,2,2022-04-13 11:05:00
54.317461033424,18.542225215895,1,2022-04-13 12:51:00
54.4047680219,18.579132467203,2,2022-04-13 10:00:00
54.350281183361,18.497567543516,1,2022-04-13 15:59:00
54.357731642837,18.588030338287,2,2022-04-06 08:02:00
54.332119115994,18.541861469938,5,2022-04-13 21:53:00
54.445103556546,18.558397714417,3,2022-04-14 01:10:00
54.363838497296,18.583526526209,3,2022-04-14 07:52:00
54.38881147351,18.586077276676,2,2022-04-14 08:09:00
54.349192712727,18.565524446874,3,2022-04-14 08:49:00
54.373788277871,18.617066652009,4,2022-04-14 14:10:00
54.290951745689,18.59717304044,3,2022-04-14 19:12:00
54.33302907357,18.597278594971,1,2022-04-15 00:16:00
54.317241003821,18.542380621615,1,2022-04-15 22:04:00
54.37853281708,18.605217933655,1,2022-04-16 14:35:00
54.316471121223,18.563210646219,1,2022-04-18 02:12:00
54.317137589967,18.555429046438,5,2022-04-18 21:54:00
54.409774264493,18.658932341042,5,2022-04-19 17:55:00
54.370851062673,18.602069190682,5,2022-04-19 21:02:00
54.230890653331,18.639054331963,1,2022-10-14 22:05:00
54.362770394088,18.710918426514,4,2022-04-20 16:11:00
54.306164901143,18.572568304521,1,2022-04-20 16:53:00
54.325847093748,18.568344329741,3,2022-04-20 18:22:00
54.304908776119,18.729753429583,1,2022-04-20 12:00:00
54.315556703138,18.533823071877,4,2022-04-22 10:01:00
54.34888160579,18.643155048888,1,2022-04-22 16:18:00
54.347324044222,18.593607913656,3,2022-04-23 13:25:00
54.550562168892,18.557281494141,5,2022-04-24 16:38:00
54.395574033976,18.565628949921,3,2022-03-28 22:31:00
54.31327353425,18.562269060231,1,2022-04-25 07:38:00
54.30232134831,18.534406609197,5,2022-04-25 07:50:00
54.270352375652,18.589083451613,1,2022-04-25 20:50:00
54.328917559359,18.580397743408,5,2022-04-26 22:22:00
54.336194318009,18.605271144476,1,2022-04-26 22:41:00
54.314770905513,18.543055057526,5,2022-04-26 22:56:00
54.314896074755,18.595604896545,2,2022-04-26 23:02:00
54.343662193459,18.592680513855,5,2022-04-26 23:35:00
54.322890851387,18.562176807629,5,2022-04-26 22:33:00
54.383407807322,18.586650389769,1,2022-04-27 00:20:00
54.27631018857,18.587152894807,3,2022-04-25 21:00:00
54.354774900289,18.221337505337,5,2022-04-28 21:22:00
54.321883111229,18.557737629867,1,2022-04-28 21:57:00
54.322255356824,18.560285568237,5,2022-04-28 22:23:00
54.350118370581,18.593724458044,4,2022-04-28 22:39:00
54.34933126644,18.594264721055,5,2022-04-28 22:51:00
54.323822507396,18.580853188098,3,2022-04-28 22:53:00
54.342005733897,18.57026010557,3,2022-04-28 23:53:00
54.324063646023,18.603747567097,5,2022-04-29 00:22:00
54.318818908033,18.560638369203,5,2022-04-29 01:30:00
54.315571982085,18.595604896545,2,2022-04-29 07:13:00
54.307188554135,18.599410884855,3,2022-04-29 07:53:00
54.354756982297,18.491257641447,1,2022-04-29 10:59:00
54.312075559208,18.550533994612,5,2022-04-29 11:23:00
54.428542858889,18.465496763974,1,2022-04-29 12:54:00
54.369438632909,18.721083261553,1,2022-04-29 17:13:00
54.302147352471,18.606371301024,3,2022-04-30 00:10:00
54.35098560335,18.629079408939,5,2022-04-29 00:10:00
54.315608940249,18.596363096948,2,2022-04-30 05:55:00
54.314896074755,18.595604896545,4,2022-04-30 07:14:00
54.353930290007,18.606934547424,1,2022-04-30 08:12:00
54.34238095324,18.627040391126,3,2022-04-28 22:33:00
54.350738162832,18.567370868269,3,2022-04-28 22:30:00
54.303929804849,18.613457679749,4,2022-05-01 08:19:00
54.297577086273,18.529887148964,1,2022-04-01 16:30:00
54.315324559923,18.557770056107,5,2022-04-30 23:32:00
54.310355871471,18.565382989182,5,2022-05-02 00:17:00
54.303801345295,18.585166737584,5,2022-05-02 01:25:00
54.310514924722,18.553848266602,1,2022-05-01 14:58:00
54.347771855998,18.656413795176,5,2022-05-02 17:24:00
54.314382878442,18.594017028809,1,2022-05-02 23:58:00
54.322037985503,18.558492108078,5,2022-05-02 23:07:00
54.383100990788,18.588335885729,5,2022-05-03 22:03:00
54.33305409634,18.542346954346,4,2022-05-04 06:21:00
54.322230327483,18.559792041779,5,2022-05-04 07:06:00
54.317973476434,18.563881722842,5,2022-05-04 07:00:00
54.32334051255,18.575772747238,5,2022-05-03 00:40:00
54.31651687122,18.556471326573,1,2022-05-04 17:56:00
54.425829255049,18.6133415489,1,2022-05-04 19:10:00
54.326967326703,18.584618989746,1,2022-05-04 20:12:00
54.35107012913,18.662342920026,1,2022-05-04 19:20:00
54.309303010696,18.486204464972,3,2022-05-04 20:07:00
54.323021015307,18.60744694016,1,2022-05-04 21:17:00
54.318792187684,18.515758641106,3,2022-05-04 21:18:00
54.314946142346,18.569555282593,1,2022-05-04 22:39:00
54.293148872553,18.755474321204,1,2022-05-04 23:25:00
54.331922229825,18.54132761321,5,2022-05-04 23:34:00
54.33305409634,18.542346954346,5,2022-05-05 06:09:00
54.332240848525,18.542969226837,4,2022-05-05 08:00:00
54.396138074523,18.574318885803,3,2022-05-05 08:01:00
54.387936996205,18.585092788566,2,2022-05-05 08:26:00
54.312448284871,18.5565543681,1,2022-05-05 11:28:00
54.385007425534,18.578740240522,4,2022-05-05 08:34:00
54.307266808206,18.556505259114,1,2022-05-05 10:33:00
54.34998421716,18.649031912593,3,2022-05-05 13:59:00
54.348000422385,18.552355632535,3,2022-05-05 08:05:00
54.177336043537,18.743073030324,1,2022-05-05 21:29:00
54.320728539178,18.579640388489,5,2022-05-05 23:22:00
54.315982855233,18.559809913976,4,2022-05-05 23:42:00
54.327495252103,18.56296009484,5,2022-05-06 00:07:00
54.315444103534,18.555405597771,2,2022-05-06 13:53:00
54.334278741969,18.540569622886,2,2022-05-06 21:44:00
54.327011043413,18.582290206973,5,2022-05-06 23:02:00
54.322464075996,18.56151980571,4,2022-05-06 23:14:00
54.413516717297,18.595767824466,2,2022-05-07 19:36:00
54.322476590597,18.561412517349,3,2022-05-07 23:17:00
54.325619441511,18.620150496823,5,2022-05-07 23:27:00
54.301109060818,18.614198358373,1,2022-05-08 09:27:00
54.315162530252,18.572158021334,5,2022-05-08 20:23:00
54.301846870162,18.627357804818,5,2022-05-01 10:52:00
54.443627738134,18.401758041359,5,2022-05-09 14:00:00
54.44333284722,18.400198710796,5,2022-05-09 14:01:00
54.315998009136,18.592561515101,4,2022-05-09 22:56:00
54.31552469576,18.596327674129,3,2022-05-09 23:20:00
54.326416888222,18.624320838738,4,2022-05-09 23:27:00
54.308859130447,18.601322000369,1,2022-05-09 23:41:00
54.317483330046,18.571099193753,4,2022-05-09 23:48:00
54.40094920688,18.581327422518,2,2022-05-10 05:33:00
54.33305409634,18.542346954346,4,2022-05-10 06:04:00
54.343935833347,18.530721487147,5,2022-05-10 07:42:00
54.351329658703,18.550493720813,3,2022-05-10 08:16:00
54.411332861961,18.581372492365,3,2022-05-10 09:07:00
54.443688040017,18.401942525265,5,2022-05-10 11:38:00
54.443695180629,18.401782347253,5,2022-05-10 12:06:00
54.407254080347,18.561618796645,1,2022-05-10 12:22:00
54.348930238104,18.533510447099,2,2022-05-10 07:17:00
54.34892990907,18.552360730576,5,2022-05-10 08:15:00
54.348157829242,18.551947851823,2,2022-05-10 18:57:00
54.318540405785,18.550324775972,3,2022-05-10 20:14:00
54.332240848525,18.542969226837,5,2022-05-10 20:23:00
54.350591311725,18.535072803497,4,2022-05-10 19:36:00
54.333829794653,18.542776107788,5,2022-05-10 22:07:00
54.40700483145,18.551380634308,3,2022-05-10 23:00:00
54.40419164329,18.562451538736,4,2022-05-10 23:13:00
54.339141584534,18.619991962235,5,2022-05-11 03:08:00
54.329438148225,18.566701412201,1,2022-05-11 04:31:00
54.349724021903,18.553908572138,4,2022-05-10 23:00:00
54.341494996318,18.548273319947,3,2022-05-11 08:10:00
54.319760635434,18.550897939277,3,2022-05-12 11:56:00
54.309863164326,18.599546962639,1,2022-05-12 12:21:00
54.319565713751,18.561858726035,1,2022-05-12 14:38:00
54.360006409026,18.519808984645,1,2022-05-12 14:38:00
54.315380369322,18.59624134507,1,2022-05-12 18:02:00
54.312321632003,18.572687069838,1,2022-05-12 20:24:00
54.31971480108,18.565607070923,1,2022-05-12 22:51:00
54.326172260947,18.592085838318,5,2022-05-12 22:56:00
54.329958766407,18.593447937261,4,2022-05-12 23:14:00
54.328294159853,18.561491545155,5,2022-05-13 01:53:00
54.31971480108,18.565607070923,5,2022-05-13 07:41:00
54.351695943286,18.570236578526,3,2022-05-11 01:30:00
54.322103106332,18.558923427383,3,2022-05-13 11:39:00
54.327631863149,18.559109604325,3,2022-05-13 11:51:00
54.321170516842,18.575400677829,3,2022-05-13 17:55:00
54.323790057272,18.604496909796,5,2022-05-13 21:19:00
54.325153472616,18.594847863617,4,2022-05-13 22:41:00
54.398973010038,18.670472811839,2,2022-05-14 08:03:00
54.387444581845,18.58344781842,3,2022-05-14 17:33:00
54.319598762935,18.551621683187,3,2022-05-14 15:54:00
54.411818993089,18.595532127104,2,2022-05-15 15:32:00
54.31792086172,18.547600240924,5,2022-05-15 21:25:00
54.305760354497,18.570228294921,4,2022-05-16 00:09:00
54.326970509058,18.582309178018,5,2022-05-16 07:25:00
54.336694747073,18.612341880798,4,2022-05-16 07:45:00
54.330103350853,18.595621247102,5,2022-05-16 07:17:00
54.329395625784,18.55782672309,4,2022-05-16 08:51:00
54.331152322434,18.565092086792,4,2022-05-16 08:58:00
54.354988861615,18.59464046271,3,2022-05-16 09:20:00
54.351251808818,18.58166855983,2,2022-05-16 09:30:00
54.331340001402,18.55717420578,4,2022-05-16 09:40:00
54.318940747034,18.550972188802,3,2022-05-16 12:00:00
54.308161428716,18.600239753723,5,2022-05-16 12:43:00
54.39505682842,18.607539559067,1,2022-05-16 20:00:00
54.319631180746,18.548645202438,5,2022-05-17 08:53:00
54.374374807844,18.608237364005,4,2022-05-17 18:56:00
54.379870056433,18.601231930601,3,2022-05-17 20:10:00
54.319785981224,18.551454011588,2,2022-05-17 23:43:00
54.309412469791,18.485981882326,4,2022-05-18 19:34:00
54.374018624266,18.612721047061,4,2022-05-18 19:56:00
54.300626451865,18.579383133999,4,2022-05-18 22:00:00
54.307262540942,18.600140542489,2,2022-05-18 22:33:00
54.315571982085,18.595604896545,3,2022-05-18 22:50:00
54.323890580806,18.60310511276,5,2022-05-18 23:01:00
54.327214481384,18.568816044104,4,2022-05-19 06:32:00
54.342980132267,18.64321874274,1,2022-05-19 07:39:00
54.372046081417,18.617920875549,2,2022-05-19 12:16:00
54.34673177025,18.552746264062,4,2022-05-19 19:33:00
54.349707000395,18.553624890449,4,2022-05-19 19:35:00
54.33247880759,18.551321704325,5,2022-05-19 19:42:00
54.331810741111,18.541908953877,5,2022-05-19 19:47:00
54.331997009237,18.551398214007,4,2022-05-19 21:01:00
54.349408092017,18.56358281274,3,2022-05-19 21:06:00
54.352899234819,18.571830409639,3,2022-05-19 21:13:00
54.361566195864,18.580862413419,4,2022-05-19 21:21:00
54.359453207823,18.583501900003,4,2022-05-19 21:27:00
54.403195698622,18.600204092016,1,2022-05-19 21:29:00
54.358085967901,18.582374249617,4,2022-05-19 21:37:00
54.357808488059,18.580185834555,4,2022-05-19 21:48:00
54.342798175141,18.564192804989,3,2022-05-19 21:59:00
54.343446678313,18.563181595448,1,2022-05-19 22:24:00
54.359107615986,18.580980083634,3,2022-05-19 22:25:00
54.332989535546,18.559798742246,1,2022-05-19 22:45:00
54.318089207572,18.542097036054,1,2022-05-19 22:57:00
54.392981237343,18.621046565546,3,2022-05-19 23:02:00
54.338139082465,18.561985156919,5,2022-05-19 23:21:00
54.339734631126,18.563225269318,3,2022-05-19 23:39:00
54.315571982085,18.595604896545,2,2022-05-20 07:20:00
54.31971480108,18.565607070923,5,2022-05-20 10:28:00
54.33053969117,18.560127462546,5,2022-05-21 00:22:00
54.328539152816,18.562087377629,4,2022-05-21 00:45:00
54.330339037009,18.590240478516,5,2022-05-21 00:57:00
54.357728107171,18.58021672733,2,2022-05-21 01:23:00
54.240486079145,18.425313440545,5,2022-05-21 10:53:00
54.299723919389,18.609556208885,1,2022-05-22 16:38:00
54.307935792611,18.600305033553,3,2022-05-22 23:55:00
54.273925860425,18.501709832981,3,2022-05-23 08:53:00
54.309461128368,18.568044427615,4,2022-05-20 15:20:00
54.23647899646,18.65171371029,2,2022-05-24 13:09:00
54.34930203269,18.518375285145,3,2022-05-24 15:30:00
54.349598750297,18.515743337464,2,2022-05-24 08:00:00
54.312517794041,18.595390319824,3,2022-05-24 19:06:00
54.377519443593,18.565988063282,2,2022-05-24 21:26:00
54.339154869416,18.614178139953,5,2022-05-24 21:34:00
54.348858150855,18.569389087969,4,2022-05-24 22:39:00
54.360566263872,18.576014429515,5,2022-05-24 22:39:00
54.382768230972,18.590281745071,4,2022-05-24 22:49:00
54.328724930608,18.555779457092,1,2022-05-25 14:42:00
54.349796021785,18.55368555914,2,2022-05-24 22:00:00
54.30855132215,18.599882438818,1,2022-05-26 00:05:00
54.323578417955,18.603097354204,5,2022-05-26 17:41:00
54.330698829713,18.565630089864,3,2022-05-27 07:57:00
54.332616195669,18.552196025848,5,2022-05-27 08:23:00
54.389504190768,18.609595298767,1,2022-05-27 08:53:00
54.352135959438,18.561069388582,4,2022-05-27 07:41:00
54.320711798091,18.595363303378,5,2022-05-27 18:58:00
54.329340536055,18.590481160403,1,2022-05-28 08:42:00
54.422908151542,18.578412132474,1,2022-05-28 18:50:00
54.323165575169,18.602823474622,5,2022-05-28 21:59:00
54.31971480108,18.565607070923,5,2022-05-29 02:13:00
54.357332805015,18.501627004984,1,2022-05-29 12:29:00
54.318367541207,18.555176656756,4,2022-05-30 18:51:00
54.315571982085,18.595604896545,1,2022-05-31 00:19:00
54.316864154016,18.542630615896,5,2022-05-31 22:51:00
54.323949559862,18.602595034887,5,2022-06-01 17:38:00
54.30292454916,18.614405116426,4,2022-06-01 18:04:00
54.332043220041,18.551027803458,5,2022-06-02 12:05:00
54.339433514227,18.60870975837,4,2022-06-02 14:05:00
54.33311458922,18.552590570687,3,2022-06-02 18:38:00
54.328955797662,18.580269181364,5,2022-06-02 21:51:00
54.332659742428,18.541822027941,4,2022-06-03 06:10:00
54.331752892117,18.549427986145,4,2022-06-03 07:17:00
54.182880464568,18.806971223393,5,2022-06-03 15:36:00
54.334691566952,18.626810711463,4,2022-06-02 14:05:00
54.320719733348,18.559698992991,1,2022-06-03 17:36:00
54.31882370527,18.548316375605,3,2022-06-03 18:18:00
54.316243648309,18.404448201317,5,2022-06-04 00:59:00
54.326777009871,18.602883831,4,2022-06-06 21:29:00
54.314458372359,18.594646926474,5,2022-06-06 22:00:00
54.305447358261,18.58170509993,1,2022-06-07 16:38:00
54.317619960017,18.552862798732,3,2022-06-08 23:04:00
54.314541699694,18.596028336885,3,2022-06-09 06:10:00
54.313062952534,18.572088274789,1,2022-06-09 12:52:00
54.316781892626,18.554165391108,4,2022-06-09 23:01:00
54.315389041826,18.596445849216,2,2022-06-10 21:20:00
